,Neurons,Astrocytes,Oligodendrocytes,Microglia,Endothelia
ENSG00000183020,7.217559596,5.081356469,4.195708082,8.127005411,9.410253847
ENSG00000006125,24.28777223,16.45626298,17.42784277,14.54191772,21.41976911
ENSG00000042753,28.67342184,14.07438787,18.02401509,21.45508236,20.60125545
ENSG00000132842,5.237532931,17.90318841,21.68521161,23.62017878,15.18870314
ENSG00000103723,12.97008058,4.541433278,3.872967178,3.424034182,2.924701572
ENSG00000065000,5.885917667,9.391585566,3.891437664,6.45932131,6.138163378
ENSG00000185009,7.740801825,10.83364335,9.351400444,7.982950576,6.610262838
ENSG00000070718,18.31322158,6.478706475,6.524094121,5.241755635,7.688824574
ENSG00000177879,41.77662647,17.21860047,24.69322214,18.42619464,58.53167588
ENSG00000134262,8.315538224,5.35647206,6.87651391,5.229473762,2.672953005
ENSG00000081014,2.816095308,4.157396533,4.644083402,3.965001782,4.217904459
ENSG00000100478,7.135658698,4.463308019,5.193802961,5.463861694,10.14578662
ENSG00000120868,2.841341619,1.627799014,2.975737812,16.88399362,1.809779929
ENSG00000034053,16.67234439,9.926546765,11.50630836,12.11072657,4.652708789
ENSG00000166313,19.96841703,13.459683,34.70697337,9.252796502,10.07395967
ENSG00000077420,0.86688524,2.309061325,3.707117017,231.6351012,1.838412449
ENSG00000163697,7.912136281,10.5429432,35.61748512,3.363969348,35.64457004
ENSG00000113108,4.827892874,11.8605635,5.775834503,5.964213373,4.227312673
ENSG00000134982,25.88220044,97.59034779,30.73120983,10.77837227,24.72558846
ENSG00000154856,1.20419821,36.1018374,10.47266363,4.889757481,32.19557172
ENSG00000164062,3.792778654,11.16392625,2.654528285,8.723392452,2.384616362
ENSG00000100823,37.5379921,43.12423829,29.46044131,41.95427247,25.75222367
ENSG00000138613,3.875289072,7.623638921,6.809371412,9.64339479,2.730468803
ENSG00000166181,16.52584154,14.58269996,15.51601976,20.51534748,15.20844907
ENSG00000149089,3.331015634,7.645709056,13.47010056,6.004752829,8.829570506
ENSG00000169621,1.634690742,2.723236968,7.557248927,7.37839665,9.02124242
ENSG00000105290,44.85522782,12.49721373,200.7753665,19.36069826,51.48696622
ENSG00000084234,64.50957525,32.97471485,23.71669041,44.71628346,41.87027736
ENSG00000163382,10.64521188,9.105825934,19.28242798,5.476358799,43.32347537
ENSG00000189058,35.84509529,36.63700284,501.714085,26.69770336,507.6917243
ENSG00000130203,4.295999777,277.4950503,6.171275035,88.20911,43.00861818
ENSG00000128335,10.33522047,8.166222947,4.250930841,5.684790757,11.40917343
ENSG00000178878,1.579702178,1.533524123,3.846888725,2.484153082,181.5435682
ENSG00000184831,55.51899648,53.03741939,36.52305004,35.4692163,85.63387801
ENSG00000155008,40.66057298,48.92584799,30.53317254,26.55554918,18.88158987
ENSG00000142192,109.2534468,25.70832239,115.4282055,34.39268264,82.29378451
ENSG00000062725,9.929754332,9.696200245,14.9284469,6.735796848,8.515009351
ENSG00000157500,10.59344173,8.673012983,13.55021341,20.53817853,14.15210187
ENSG00000136044,16.0631975,38.32307131,15.16830777,63.67182541,9.300965627
ENSG00000198931,6.032817117,6.731154067,10.02715637,8.757271434,11.5172183
ENSG00000137074,9.735237145,11.70554596,11.92614385,11.75917145,8.221548264
ENSG00000178301,5.282342791,4.856168722,5.283742241,2.405454514,1.356766807
ENSG00000171885,14.41838819,379.4691293,6.679249368,5.106540047,8.585914403
ENSG00000021776,5.628603804,9.841331335,5.531485272,9.642337728,11.96073313
ENSG00000078061,1.906311235,4.490422384,4.90547689,4.434734818,6.030966267
ENSG00000047365,11.72092742,36.58518169,52.46854746,9.624046247,12.60916845
ENSG00000143761,43.14954554,22.53826504,40.61211157,32.41511063,44.87462803
ENSG00000168374,39.06154931,30.05137688,60.69619121,38.83955022,60.22426326
ENSG00000165527,29.89048031,25.08162376,34.27221316,15.2861014,49.50193352
ENSG00000149182,7.25234635,15.49523753,8.143939396,4.947593472,5.307981789
ENSG00000242247,10.74261289,12.86024765,13.63192568,26.2245958,24.94613186
ENSG00000066777,12.69914839,9.511495493,11.23374811,11.95923698,11.7690937
ENSG00000124198,12.17255619,6.957366956,8.763688624,10.05519385,22.07627115
ENSG00000164144,7.748669224,12.10746376,11.7425478,17.98953795,12.49233389
ENSG00000132254,3.809122017,2.941247921,3.5308924,3.826015878,3.706828058
ENSG00000081181,17.28331583,9.106888145,12.24810129,9.035480928,9.916364213
ENSG00000134884,107.121347,150.1582493,99.91741442,110.9155116,70.07535446
ENSG00000175220,4.86205231,8.332336998,31.82815095,6.548547612,15.12246846
ENSG00000071205,3.279013418,0.748453609,1.230806361,1.546421224,13.26595833
ENSG00000165322,14.29580642,15.31636297,13.76624449,58.59682083,20.38220962
ENSG00000075884,2.114675872,1.609488255,2.175139203,54.63494491,3.396995235
ENSG00000140750,2.289050613,3.767439412,6.049855535,11.32163631,6.960946003
ENSG00000146376,5.920375973,3.143085034,1.067909411,14.69156299,14.40198293
ENSG00000137727,15.22816002,1.577414503,3.181214562,8.555874145,2.397518095
ENSG00000107863,43.07891829,32.06569601,78.4190427,40.98429864,17.67077562
ENSG00000138639,3.072857879,44.39242568,3.37246959,127.737338,4.849866402
ENSG00000163219,0.737401235,0.685248472,1.399362554,48.66184217,2.637243308
ENSG00000145819,23.62020263,23.03329775,7.178744993,43.26876108,20.96318026
ENSG00000137962,2.635910091,3.498976631,0.496448825,1.55931023,52.67211245
ENSG00000031081,0.577847637,13.75970412,1.661818478,10.55025607,20.05326991
ENSG00000134909,23.0711777,31.41290976,9.984540563,14.74465993,10.14514786
ENSG00000160007,8.715820957,13.6360005,10.1759134,14.50784345,4.854073027
ENSG00000165895,1.508537025,10.06558897,2.112001346,1.029896806,21.94112479
ENSG00000006740,12.4081458,3.219880875,3.432904932,4.795899809,4.656307426
ENSG00000100852,21.79938246,71.05516876,28.84657019,16.42125581,13.87407814
ENSG00000047648,1.680573081,1.096146457,1.516749944,15.24082652,11.21203138
ENSG00000141522,9.758168408,7.394029334,9.453579258,13.2335003,16.25020857
ENSG00000104728,1.114765228,11.48093398,12.50436865,1.845728611,10.60299829
ENSG00000132694,6.087966391,8.192239883,4.262154529,7.242676766,4.926539536
ENSG00000196914,16.0060109,26.54274647,6.081916231,7.779439551,26.51515523
ENSG00000110237,3.533822,6.368489569,1.144528717,1.726279587,8.009843454
ENSG00000116584,3.116464647,0.976693738,10.5579625,7.145962896,5.466624169
ENSG00000240771,8.930260716,5.607630751,4.198247949,6.458730773,7.245532442
ENSG00000114790,2.569532884,51.75524464,1.74030993,2.492766926,1.16170657
ENSG00000163947,25.27872147,10.17498393,9.82545115,9.36435128,19.12149945
ENSG00000183111,1.214309945,2.106095937,12.08611897,3.265428055,7.477711258
ENSG00000136002,8.755309232,28.54989023,4.642352663,5.256994357,4.335220735
ENSG00000165801,0.528055306,6.440558591,2.467995256,8.388962086,6.39717076
ENSG00000129675,3.410677493,25.60231922,4.919974062,38.8532583,9.633715447
ENSG00000102606,27.12224254,11.89993203,29.35636366,16.36923694,18.64791515
ENSG00000131089,23.66692759,14.6465757,8.873842838,10.32476617,6.46388883
ENSG00000117713,7.656026366,16.0520985,11.810722,15.38914767,13.20762231
ENSG00000049618,15.81198916,16.2103917,16.31244442,15.99388803,16.19780462
ENSG00000189079,5.156252018,13.62076967,10.37463139,10.60150519,12.22009103
ENSG00000179361,0.674376404,1.047727342,1.318657666,5.250465876,1.542024255
ENSG00000032219,37.03272738,31.93893766,23.8863102,31.33620109,23.55716734
ENSG00000054267,23.72477807,21.09112608,30.54427332,18.95275505,26.26495563
ENSG00000196843,0.643846486,2.115255272,0.887973886,9.414339682,6.081583987
ENSG00000150347,22.3479383,10.59447017,39.28140901,42.78315257,38.73741886
ENSG00000166233,18.08271274,16.26718599,18.2871145,22.53034395,18.06365619
ENSG00000177479,12.87547147,14.46425062,24.95418034,21.5316543,11.26610108
ENSG00000120805,16.4247356,8.647440527,12.6466672,6.729474842,12.68515628
ENSG00000169379,7.587421229,10.33405723,9.994286435,11.46976153,14.14713469
ENSG00000185305,45.3050485,14.59564109,23.57096881,70.21773358,99.09260114
ENSG00000214087,8.137996805,6.778210027,6.705070417,19.35000333,10.48162413
ENSG00000102931,21.32607535,16.81683855,25.5850614,14.27531615,29.61358717
ENSG00000138175,15.45084884,20.55146318,9.262577583,10.48965082,10.50693554
ENSG00000122644,7.766808487,1.435797185,14.02296677,12.82168511,70.69520806
ENSG00000188042,50.45716393,7.460767559,5.587799389,6.200708415,4.640566227
ENSG00000175906,11.14779418,3.408880204,4.618885138,2.253144473,5.425013721
ENSG00000162980,9.480353005,10.48455463,8.311864382,46.03555677,13.52485054
ENSG00000165997,2.948171828,2.778306207,3.945067094,6.515116937,7.341288576
ENSG00000113966,25.18038775,12.5968586,16.06072458,8.076478844,13.4452792
ENSG00000182196,15.89562741,17.76570171,13.9693356,22.92132288,21.33095032
ENSG00000144746,101.2387707,51.68576338,111.9470084,110.4966788,44.02148719
ENSG00000177917,5.0117505,19.51663796,10.32347028,6.485718575,10.31696487
ENSG00000143862,15.93749333,15.38674643,35.2824871,12.98047954,17.48978352
ENSG00000134108,47.0319032,46.01753527,39.60532699,46.17499274,32.0801416
ENSG00000196503,3.987837592,1.678320252,2.204372068,2.471281152,2.433263928
ENSG00000104442,19.72322831,12.90200048,32.326301,28.29638441,23.75898337
ENSG00000170632,5.369559519,5.067494678,8.886397082,4.387950093,6.239663402
ENSG00000118690,14.36929649,17.48253169,5.544716037,8.997682534,12.33353153
ENSG00000114098,14.9488131,11.26790798,12.56031694,14.34110048,8.682680266
ENSG00000135931,7.662949719,4.679448451,4.154873954,5.879462429,14.11182334
ENSG00000126947,18.10665439,12.42746034,8.899877103,3.682128117,15.97292273
ENSG00000184867,12.10553909,4.578268349,8.436216946,6.583938214,8.294600098
ENSG00000102401,38.13005278,16.67045247,22.73635275,24.57643014,15.35561502
ENSG00000196440,7.091109778,4.604800269,5.38931692,3.318848476,5.414724183
ENSG00000143437,7.001561945,8.06041779,7.847593618,11.76919934,13.07201194
ENSG00000172379,36.26113467,32.47412954,14.81534146,8.613961136,25.41120381
ENSG00000133794,8.699213952,7.667172418,2.529903648,3.125149226,5.427021252
ENSG00000029153,7.693242832,0.831245808,1.480573922,2.181171639,2.7229254
ENSG00000241685,30.32112994,18.66330556,22.04693773,21.16956582,37.81342516
ENSG00000130429,0.887683784,1.058941189,1.908957873,22.51266324,10.23694125
ENSG00000163466,30.19871619,22.44539632,26.00879405,93.13563766,40.90077273
ENSG00000111229,26.60061847,16.92241462,26.92250253,60.41805421,38.41091407
ENSG00000162704,10.61377032,4.561709368,24.19673349,23.20512387,11.10779945
ENSG00000136950,15.53746114,8.626073914,8.362667905,10.83994608,10.80410288
ENSG00000128989,76.25462092,33.37598399,51.28876237,43.98661933,40.23534591
ENSG00000172995,57.71019141,8.072848153,16.77239606,16.89069554,6.704654188
ENSG00000137486,5.529091803,13.40846118,3.983140032,13.17724579,5.163057459
ENSG00000141480,7.262253873,3.221607514,7.068263118,42.02918139,4.924915806
ENSG00000105643,1.16157441,1.264781496,8.453860046,7.074110831,19.94679696
ENSG00000113369,32.34845885,34.76324608,78.1845057,135.7500374,44.33910432
ENSG00000140450,2.713529238,3.09959832,2.749844786,1.324991995,3.751712961
ENSG00000113273,4.681894096,5.588022916,6.55365546,10.53547762,5.339240387
ENSG00000006756,0.529814698,3.810686523,1.737198802,4.766923637,3.415914126
ENSG00000062096,4.060824118,5.384822706,0.524650207,1.276575463,0.674413737
ENSG00000180801,1.610063549,4.779796164,0.628100213,2.254834742,0.78606903
ENSG00000164291,2.612574883,3.202979021,2.630760129,3.985738499,4.354230471
ENSG00000156219,6.057289557,1.00480789,10.21796685,7.23866629,1.530986539
ENSG00000173409,27.70986731,20.32627334,20.54226256,23.3499474,21.68962627
ENSG00000004848,10.81798983,7.498153795,1.647942935,1.225103288,1.38857134
ENSG00000104763,24.34434879,26.60377758,23.30841161,51.75378668,25.24082255
ENSG00000153317,31.76650731,34.84618905,19.04928602,15.63301933,32.76403815
ENSG00000151693,7.099372897,33.38259734,6.49511813,3.656031758,8.244143967
ENSG00000088280,0.715391773,8.134605018,1.696172539,1.233227093,1.201053883
ENSG00000065802,1.52333469,1.746305557,3.604796169,3.634225749,3.197651977
ENSG00000196372,2.379483809,2.388010611,4.867317695,2.328974733,1.803321626
ENSG00000148331,6.646609399,11.97506662,4.907379212,7.935326185,5.00427038
ENSG00000183475,3.130668014,4.033814369,4.05639207,3.692065498,2.86969971
ENSG00000177981,13.89757533,16.45154202,10.08304566,7.180556546,6.484776199
ENSG00000138303,12.07382234,15.47241921,19.04446361,15.67499654,12.1936085
ENSG00000100325,2.392077845,4.309997846,4.258476778,11.79616469,15.07667425
ENSG00000112249,9.626062998,7.372748084,9.606065383,16.0916182,9.732829487
ENSG00000139352,2.859270141,6.708289226,4.254031554,1.299239277,1.631038245
ENSG00000111875,7.702811944,26.9642526,16.69966473,4.737146451,5.692531639
ENSG00000116539,24.08530128,25.43604835,23.27953974,27.79237856,22.09371575
ENSG00000129691,7.240382965,5.337101078,7.386905929,9.082326451,7.326059065
ENSG00000198356,9.922795728,7.550105151,9.93907253,9.384112813,17.79342626
ENSG00000070669,43.76825725,8.587930076,11.96342348,8.432025504,8.163030444
ENSG00000138381,27.37574992,12.13007821,14.15446378,18.10740398,14.4654618
ENSG00000108381,0.266953655,5.625874561,50.13426795,4.568439182,4.728492484
ENSG00000198363,28.26416865,65.29308369,10.33462208,9.873020216,14.52168782
ENSG00000128203,6.331712655,2.029865577,2.381334881,2.638850893,0.855263265
ENSG00000162174,6.847844613,33.69810262,8.348150878,4.589498744,3.959847971
ENSG00000130707,4.412157352,1.755763266,0.656901881,2.150655063,6.51608553
ENSG00000152092,22.40050983,30.86003038,8.022959822,9.944266421,3.256345951
ENSG00000148219,26.54935536,27.39720898,22.30005302,10.31761359,5.070589568
ENSG00000064102,2.983388982,5.08937209,16.21120488,3.243693317,6.16278285
ENSG00000171456,6.424233719,8.513980879,9.895930269,8.081797712,15.17873914
ENSG00000143970,3.092398859,6.565849421,5.036330377,9.054340317,5.747715017
ENSG00000141431,6.806928526,1.104237191,4.286245803,2.77864031,2.303953686
ENSG00000138138,24.60167037,23.42928997,13.00049339,18.38263198,18.38696695
ENSG00000156802,3.567567074,2.554467829,2.237561244,2.715621788,7.875165906
ENSG00000119778,4.664002938,10.41758196,8.444104887,9.634935567,8.745846053
ENSG00000167654,26.88252136,3.869135662,7.683027648,8.735741194,4.364326411
ENSG00000107669,11.65487705,13.60266168,23.22903706,10.5603112,14.35270942
ENSG00000123268,10.04149117,4.87363258,7.894496211,13.20877981,11.05550873
ENSG00000115966,28.9824283,20.88640598,20.2895091,23.22814323,24.4651742
ENSG00000162772,3.052572817,2.579558084,9.336053989,22.19443119,33.4485533
ENSG00000128272,37.83571385,35.76079495,51.98616305,83.82294801,81.68167503
ENSG00000118217,9.670576208,13.90803246,13.8134348,35.49208862,14.77135333
ENSG00000171681,10.07853489,17.91283888,16.0586705,19.77376921,10.05812496
ENSG00000166669,7.283089476,4.453891906,2.073837833,15.42949506,8.072897188
ENSG00000152348,6.972441626,10.75491465,10.55211439,11.64594451,10.5530207
ENSG00000145782,9.559887698,5.568365932,10.51290122,10.31132292,7.970219529
ENSG00000175224,6.860048156,6.595256295,15.9343792,6.305844771,9.463374209
ENSG00000126775,5.748199946,9.809893092,11.4326128,5.894295101,6.121914491
ENSG00000085978,7.613579181,2.09466705,4.796801886,3.612776402,5.829187168
ENSG00000066739,7.734888191,5.170414735,9.614105123,9.339057649,5.989462867
ENSG00000144848,9.765769643,13.66870186,31.07531457,13.57273953,13.76301696
ENSG00000101844,3.789166837,3.561449598,4.976382678,3.777651164,3.114472336
ENSG00000125703,12.72972202,20.18521448,89.93665081,32.06046674,15.18021689
ENSG00000057663,15.15884965,8.772098422,10.01616327,17.8858192,27.77804711
ENSG00000197548,11.19362208,16.73202573,11.16243536,19.1382025,8.953485412
ENSG00000198925,4.105733442,5.628311447,4.141845691,2.83690654,3.015778953
ENSG00000138363,10.18544894,18.83005737,15.94693397,6.24251113,4.044658108
ENSG00000198513,51.95142558,13.43517,35.68460876,11.37670745,5.910707357
ENSG00000119787,14.54285584,31.31185119,5.841665924,15.62776014,14.92254659
ENSG00000184743,1.756017972,3.906941414,6.284365686,7.915097398,9.418910724
ENSG00000149311,4.36908855,5.916576134,11.68659879,28.25297678,6.211973338
ENSG00000166454,11.09812734,10.41252412,9.050170921,4.917133127,9.717553074
ENSG00000177556,12.29667042,10.54795756,17.86539091,9.148284521,17.86270177
ENSG00000206190,0.486932856,0.465707981,0.327812912,0.990888362,91.38177129
ENSG00000118322,0.550289549,5.616869997,22.51022232,1.505110383,1.177727041
ENSG00000145246,3.248745013,6.583020086,2.648644723,10.98387009,15.53557304
ENSG00000068650,1.97135896,2.902755971,9.808743729,7.68084884,8.962421392
ENSG00000058063,6.595478333,5.069548195,10.50854642,10.71144611,8.499306632
ENSG00000101974,1.82682155,3.752510017,4.505504773,18.35414574,4.908855604
ENSG00000133657,8.005154895,10.48956998,8.113776897,24.60653004,12.8931779
ENSG00000127249,2.082303442,105.1833057,4.391965152,3.551060788,6.28820029
ENSG00000163399,57.51507625,11.91369963,27.87500836,33.12626533,32.43868362
ENSG00000018625,8.230098402,329.0142041,6.50272607,4.022058549,273.6480163
ENSG00000105409,26.93135571,5.786952851,6.920211652,6.809691244,9.642208347
ENSG00000143153,396.1587725,47.67185891,189.4305561,100.2161229,54.43711387
ENSG00000129244,40.10407698,427.0341285,10.39215165,11.25065241,41.50928387
ENSG00000069849,54.43555252,32.05767672,31.26045688,94.45202397,126.1820907
ENSG00000174437,36.40051242,23.73048354,16.09387701,21.73560235,17.92354203
ENSG00000070961,96.97306815,16.566155,24.76602386,48.61285615,12.51661385
ENSG00000157087,36.10411038,14.51394601,6.994149743,10.01889983,5.448099725
ENSG00000067842,4.923394478,0.557480095,1.435420955,2.001397395,1.408132849
ENSG00000058668,12.77604394,27.1112336,9.495510897,8.846286172,7.156946689
ENSG00000017260,30.45950734,37.55630139,23.36131975,46.53079289,16.78060726
ENSG00000152234,66.66463306,55.91364504,27.13753371,25.28409431,30.6928658
