"specimenID","libraryID","platform","RIN","rnaBatch","libraryBatch","sequencingBatch","libraryPrep","libraryPreparationMethod","isStranded","readStrandOrigin","runType","readLength","barcode","totalReads","mapped","rRNA.rate","assay","referenceSet","libraryVersion","DV200","validBarcodeReads"
"hB_RNA_12734","hB_RNA_12734","HiSeq2500",3.9,"NA","NA","P62C014","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,12734,40806827,39386754,0.01857165,"rnaSeq",,,,
"BM_10_664","BM_10_664","HiSeq2500",8.2,"NA","NA","S107B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,664,40824945,39804464,0.0032140866,"rnaSeq",,,,
"BM_10_791","BM_10_791","HiSeq2500",8.9,"NA","NA","S109B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,791,40826391,40159373,0.0013415548,"rnaSeq",,,,
"hB_RNA_17085","hB_RNA_17085","HiSeq2500",9.4,"NA","NA","E009C189","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,17085,40833253,40035522,0.008491484,"rnaSeq",,,,
"BM_10_712","BM_10_712","HiSeq2500",8.4,"NA","NA","S108B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,712,40901791,40090040,0.0021707388,"rnaSeq",,,,
"BM_10_730","BM_10_730","HiSeq2500",6.5,"NA","NA","S108B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,730,41019406,39902473,0.0017844508,"rnaSeq",,,,
"BM_36_400","BM_36_400","HiSeq2500",7.3,"NA","NA","S111B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,400,41035571,40109417,0.0031385398,"rnaSeq",,,,
"hB_RNA_13640","hB_RNA_13640","HiSeq2500",6.6,"NA","NA","P60C014","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,13640,41051435,39880869,0.0018682643,"rnaSeq",,,,
"hB_RNA_13210","hB_RNA_13210","HiSeq2500",7.3,"NA","NA","P62C014","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,13210,41064658,39940052,0.0044461135,"rnaSeq",,,,
"hB_RNA_16695","hB_RNA_16695","HiSeq2500",9.7,"NA","NA","E009C189","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,16695,41065707,39809992,0.0028571722,"rnaSeq",,,,
"BM_22_181","BM_22_181","HiSeq2500",5.1,"NA","NA","S114B394","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,181,41094774,38486653,0.012696999,"rnaSeq",,,,
"BM_10_701","BM_10_701","HiSeq2500",8.1,"NA","NA","S107B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,701,41227257,40415487,0.0020670046,"rnaSeq",,,,
"hB_RNA_9195","hB_RNA_9195","HiSeq2500",6.3,"NA","NA","E2C014","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,9195,41257483,39888015,0.032068327,"rnaSeq",,,,
"hB_RNA_16495","hB_RNA_16495","HiSeq2500",10,"NA","NA","E008C189","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,16495,41259127,40257272,0.0022013166,"rnaSeq",,,,
"BM_36_509","BM_36_509","HiSeq2500",6.6,"NA","NA","S151B648","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,509,41372264,40639994,0.0012245082,"rnaSeq",,,,
"BM_10_657","BM_10_657","HiSeq2500",7.3,"NA","NA","S107B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,657,41420886,40455176,0.0035863642,"rnaSeq",,,,
"BM_22_165","BM_22_165","HiSeq2500",6.4,"NA","NA","S114B394","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,165,41435816,40266210,0.003645712,"rnaSeq",,,,
"BM_22_166","BM_22_166","HiSeq2500",7.8,"NA","NA","S114B394","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,166,41456766,40421640,0.0042712763,"rnaSeq",,,,
"BM_22_72","BM_22_72","HiSeq2500",6.5,"NA","NA","S113B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,72,41473143,39819902,0.0026761743,"rnaSeq",,,,
"BM_36_320","BM_36_320","HiSeq2500",7.8,"NA","NA","S110B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,320,41521798,40846315,0.0037417084,"rnaSeq",,,,
"BM_10_649","BM_10_649","HiSeq2500",5.6,"NA","NA","S107B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,649,41549728,39937885,0.0066895634,"rnaSeq",,,,
"BM_36_358","BM_36_358","HiSeq2500",7.3,"NA","NA","S110B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,358,41568182,40570843,0.007962936,"rnaSeq",,,,
"BM_36_281","BM_36_281","HiSeq2500",5.7,"NA","NA","S109B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,281,41576002,40754719,0.004384008,"rnaSeq",,,,
"BM_36_326","BM_36_326","HiSeq2500",7,"NA","NA","S110B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,326,41616476,40946328,0.0023209406,"rnaSeq",,,,
"BM_36_408","BM_36_408","HiSeq2500",7.1,"NA","NA","S111B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,408,41620040,40463500,0.0039627072,"rnaSeq",,,,
"BM_36_369","BM_36_369","HiSeq2500",5.9,"NA","NA","S110B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,369,41723901,40304963,0.008924285,"rnaSeq",,,,
"BM_36_483","BM_36_483","HiSeq2500",7,"NA","NA","S151B648","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,483,41744163,41083856,0.0015760935,"rnaSeq",,,,
"BM_22_160","BM_22_160","HiSeq2500",7,"NA","NA","S114B394","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,160,41750602,40703993,0.0039720675,"rnaSeq",,,,
"hB_RNA_8645","hB_RNA_8645","HiSeq2500",4.8,"NA","NA","K85C014","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,8645,41751431,40695566,0.011513834,"rnaSeq",,,,
"BM_22_177","BM_22_177","HiSeq2500",7.3,"NA","NA","S114B394","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,177,41770631,40629607,0.0063735046,"rnaSeq",,,,
"BM_10_548","BM_10_548","HiSeq2500",5.2,"NA","NA","S111B394","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,548,41776934,40887089,0.0076261237,"rnaSeq",,,,
"BM_36_362","BM_36_362","HiSeq2500",7.7,"NA","NA","S110B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,362,41787115,41006085,0.0018740634,"rnaSeq",,,,
"BM_36_515","BM_36_515","HiSeq2500",7.8,"NA","NA","S151B648","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,515,41797763,41100294,0.0012550275,"rnaSeq",,,,
"BM_10_790","BM_10_790","HiSeq2500",7.1,"NA","NA","S109B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,790,41819562,41149388,0.0014851739,"rnaSeq",,,,
"BM_36_390","BM_36_390","HiSeq2500",8.5,"NA","NA","S111B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,390,41837628,41010602,0.0018635914,"rnaSeq",,,,
"BM_10_651","BM_10_651","HiSeq2500",7.4,"NA","NA","S107B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,651,41857348,41006315,0.0022488975,"rnaSeq",,,,
"hB_RNA_12582","hB_RNA_12582","HiSeq2500",7.9,"NA","NA","P62C014","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,12582,41905568,39586301,0.01282037,"rnaSeq",,,,
"BM_22_115","BM_22_115","HiSeq2500",6.9,"NA","NA","S113B394","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,115,41951276,40209512,0.0026032894,"rnaSeq",,,,
"hB_RNA_10442","hB_RNA_10442","HiSeq2500",5.7,"NA","NA","K77C014","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,10442,41998628,40829248,0.008333707,"rnaSeq",,,,
"BM_36_429","BM_36_429","HiSeq2500",4.7,"NA","NA","S151B648","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,429,42010772,41179655,0.002110921,"rnaSeq",,,,
"BM_10_699","BM_10_699","HiSeq2500",7.1,"NA","NA","S107B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,699,42044025,41187682,0.0021884458,"rnaSeq",,,,
"hB_RNA_12514","hB_RNA_12514","HiSeq2500",3.4,"NA","NA","P62C014","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,12514,42049386,39650754,0.011254994,"rnaSeq",,,,
"BM_10_697","BM_10_697","HiSeq2500",7.2,"NA","NA","S107B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,697,42065832,40992191,0.0034682946,"rnaSeq",,,,
"BM_36_492","BM_36_492","HiSeq2500",4.8,"NA","NA","S151B648","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,492,42091322,41181619,0.0022463177,"rnaSeq",,,,
"BM_22_80","BM_22_80","HiSeq2500",6.5,"NA","NA","S113B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,80,42106841,41105318,0.0022324119,"rnaSeq",,,,
"hB_RNA_12852","hB_RNA_12852","HiSeq2500",6.1,"NA","NA","P62C014","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,12852,42120552,40842106,0.0040475386,"rnaSeq",,,,
"BM_22_137","BM_22_137","HiSeq2500",7.6,"NA","NA","S114B394","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,137,42148916,40896122,0.0025049075,"rnaSeq",,,,
"BM_36_490","BM_36_490","HiSeq2500",6.5,"NA","NA","S151B648","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,490,42149746,41349480,0.0012261339,"rnaSeq",,,,
"BM_36_424","BM_36_424","HiSeq2500",7.5,"NA","NA","S111B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,424,42176277,41314611,0.0012906572,"rnaSeq",,,,
"BM_22_175","BM_22_175","HiSeq2500",7.1,"NA","NA","S114B394","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,175,42210955,40991364,0.0018805425,"rnaSeq",,,,
"BM_22_139","BM_22_139","HiSeq2500",6,"NA","NA","S114B394","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,139,42218941,40047207,0.0037539946,"rnaSeq",,,,
"hB_RNA_12664","hB_RNA_12664","HiSeq2500",7.9,"NA","NA","P62C014","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,12664,42306049,40532185,0.011520622,"rnaSeq",,,,
"hB_RNA_11112","hB_RNA_11112","HiSeq2500",3.9,"NA","NA","K79C014","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,11112,42372581,41047371,0.011047041,"rnaSeq",,,,
"hB_RNA_16945","hB_RNA_16945","HiSeq2500",10,"NA","NA","E009C189","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,16945,42406583,41319212,0.01524683,"rnaSeq",,,,
"BM_36_372","BM_36_372","HiSeq2500",6.4,"NA","NA","S110B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,372,42418140,41133497,0.004020276,"rnaSeq",,,,
"hB_RNA_13086","hB_RNA_13086","HiSeq2500",6,"NA","NA","K75rC014","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,13086,42458924,41425191,0.0057276017,"rnaSeq",,,,
"BM_22_75","BM_22_75","HiSeq2500",5.7,"NA","NA","S113B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,75,42493716,41300387,0.0021974854,"rnaSeq",,,,
"hB_RNA_13007","hB_RNA_13007","HiSeq2500",5.1,"NA","NA","K75rC014","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,13007,42532953,41042270,0.007122364,"rnaSeq",,,,
"hB_RNA_17105","hB_RNA_17105","HiSeq2500",9.7,"NA","NA","E009C189","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,17105,42579081,41852074,0.003304496,"rnaSeq",,,,
"hB_RNA_13201","hB_RNA_13201","HiSeq2500",6,"NA","NA","P62C014","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,13201,42592987,41393848,0.0050679753,"rnaSeq",,,,
"hB_RNA_13571","hB_RNA_13571","HiSeq2500",6.4,"NA","NA","P60C014","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,13571,42620768,41344984,0.0043032547,"rnaSeq",,,,
"BM_22_64","BM_22_64","HiSeq2500",4.9,"NA","NA","S113B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,64,42721375,41797867,0.014354201,"rnaSeq",,,,
"hB_RNA_13158","hB_RNA_13158","HiSeq2500",6.4,"NA","NA","P62C014","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,13158,42783637,41629489,0.0055338657,"rnaSeq",,,,
"BM_36_435","BM_36_435","HiSeq2500",6.5,"NA","NA","S151B648","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,435,42806614,42005086,0.0023454065,"rnaSeq",,,,
"BM_10_650","BM_10_650","HiSeq2500",6.6,"NA","NA","S107B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,650,42841043,41738456,0.0037120683,"rnaSeq",,,,
"BM_22_195","BM_22_195","HiSeq2500",8,"NA","NA","S114B394","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,195,42843939,41533381,0.008167431,"rnaSeq",,,,
"BM_36_412","BM_36_412","HiSeq2500",7.5,"NA","NA","S111B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,412,42851248,42088155,0.0010772152,"rnaSeq",,,,
"BM_10_786","BM_10_786","HiSeq2500",8.2,"NA","NA","S109B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,786,42942761,41790906,0.0020987343,"rnaSeq",,,,
"hB_RNA_16675","hB_RNA_16675","HiSeq2500",10,"NA","NA","E009C189","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,16675,43014706,42224273,0.0028618136,"rnaSeq",,,,
"BM_22_41","BM_22_41","HiSeq2500",5.7,"NA","NA","S113B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,41,43020381,41841821,0.0025683395,"rnaSeq",,,,
"BM_36_476","BM_36_476","HiSeq2500",5,"NA","NA","S151B648","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,476,43033902,42109315,0.0025667716,"rnaSeq",,,,
"BM_36_367","BM_36_367","HiSeq2500",7.8,"NA","NA","S110B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,367,43056985,41977805,0.003923407,"rnaSeq",,,,
"BM_36_417","BM_36_417","HiSeq2500",8.5,"NA","NA","S111B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,417,43057976,42319389,0.0011293878,"rnaSeq",,,,
"BM_10_686","BM_10_686","HiSeq2500",7.1,"NA","NA","S107B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,686,43083179,42160671,0.0025510266,"rnaSeq",,,,
"BM_22_174","BM_22_174","HiSeq2500",7.3,"NA","NA","S114B394","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,174,43164124,41781778,0.0030672941,"rnaSeq",,,,
"hB_RNA_13193","hB_RNA_13193","HiSeq2500",6,"NA","NA","P62C014","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,13193,43189075,41930958,0.005486042,"rnaSeq",,,,
"hB_RNA_16935","hB_RNA_16935","HiSeq2500",9.8,"NA","NA","E009C189","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,16935,43209987,42203558,0.004722374,"rnaSeq",,,,
"hB_RNA_11062","hB_RNA_11062","HiSeq2500",6.7,"NA","NA","K79C014","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,11062,43231353,42480125,0.0050735255,"rnaSeq",,,,
"BM_10_610","BM_10_610","HiSeq2500",6.7,"NA","NA","S112B394","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,610,43239234,41915235,0.0011048488,"rnaSeq",,,,
"hB_RNA_8305","hB_RNA_8305","HiSeq2500",6.7,"NA","NA","K85C014","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,8305,43245950,42431974,0.004463568,"rnaSeq",,,,
"hB_RNA_13649","hB_RNA_13649","HiSeq2500",4.3,"NA","NA","P60C014","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,13649,43318166,41828564,0.006142286,"rnaSeq",,,,
"BM_36_541","BM_36_541","HiSeq2500",5.1,"NA","NA","P19B648","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,541,43363700,42487942,0.002774387,"rnaSeq",,,,
"BM_10_729","BM_10_729","HiSeq2500",8.1,"NA","NA","S108B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,729,43385746,42599280,0.0020622648,"rnaSeq",,,,
"BM_10_739","BM_10_739","HiSeq2500",8.8,"NA","NA","S108B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,739,43389375,42585740,0.0019359532,"rnaSeq",,,,
"BM_36_347","BM_36_347","HiSeq2500",8.3,"NA","NA","S110B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,347,43512365,42776214,0.002099157,"rnaSeq",,,,
"BM_36_422","BM_36_422","HiSeq2500",6.6,"NA","NA","S111B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,422,43582776,42446784,0.0020795686,"rnaSeq",,,,
"BM_10_713","BM_10_713","HiSeq2500",7.3,"NA","NA","S108B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,713,43654905,42513664,0.0026014224,"rnaSeq",,,,
"BM_10_744","BM_10_744","HiSeq2500",7,"NA","NA","S108B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,744,43657640,42582665,0.002779206,"rnaSeq",,,,
"BM_36_365","BM_36_365","HiSeq2500",5.6,"NA","NA","S110B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,365,43661877,42364821,0.005143324,"rnaSeq",,,,
"BM_36_411","BM_36_411","HiSeq2500",7.8,"NA","NA","S111B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,411,43694889,42724101,0.001901854,"rnaSeq",,,,
"hB_RNA_16915","hB_RNA_16915","HiSeq2500",9.7,"NA","NA","E009C189","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,16915,43782710,43020127,0.0031691678,"rnaSeq",,,,
"BM_10_652","BM_10_652","HiSeq2500",6.9,"NA","NA","S107B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,652,43785201,42855122,0.004342235,"rnaSeq",,,,
"BM_36_521","BM_36_521","HiSeq2500",8.1,"NA","NA","P19B648","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,521,43791236,43052311,0.0011419829,"rnaSeq",,,,
"BM_36_428","BM_36_428","HiSeq2500",6.9,"NA","NA","S151B648","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,428,43812447,43098660,0.0011821946,"rnaSeq",,,,
"BM_22_125","BM_22_125","HiSeq2500",4.9,"NA","NA","S114B394","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,125,43846057,41812278,0.0030091398,"rnaSeq",,,,
"hB_RNA_12859","hB_RNA_12859","HiSeq2500",4,"NA","NA","P62C014","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,12859,43858529,42290211,0.0077804765,"rnaSeq",,,,
"BM_36_399","BM_36_399","HiSeq2500",7,"NA","NA","S111B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,399,43909241,43006764,0.00212727,"rnaSeq",,,,
"BM_10_724","BM_10_724","HiSeq2500",7,"NA","NA","S108B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,724,44026191,43149690,0.0020668516,"rnaSeq",,,,
"BM_10_792","BM_10_792","HiSeq2500",6.3,"NA","NA","S109B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,792,44098946,42695921,0.005356039,"rnaSeq",,,,
"BM_36_388","BM_36_388","HiSeq2500",7.3,"NA","NA","S111B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,388,44123684,43115699,0.002506187,"rnaSeq",,,,
"hB_RNA_16085","hB_RNA_16085","HiSeq2500",8.7,"NA","NA","E008C189","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,16085,44152907,43249529,0.0037886426,"rnaSeq",,,,
"BM_36_528","BM_36_528","HiSeq2500",5.2,"NA","NA","P19B648","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,528,44178592,43288815,0.0028705106,"rnaSeq",,,,
"hB_RNA_4331","hB_RNA_4331","HiSeq2500",6,"NA","NA","K79C014","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,4331,44180846,43426693,0.0047674137,"rnaSeq",,,,
"BM_36_520","BM_36_520","HiSeq2500",7.5,"NA","NA","P19B648","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,520,44181324,43325147,0.0011989804,"rnaSeq",,,,
"hB_RNA_13655","hB_RNA_13655","HiSeq2500",6.3,"NA","NA","P60C014","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,13655,44274509,42812682,0.003567074,"rnaSeq",,,,
"BM_36_467","BM_36_467","HiSeq2500",6.7,"NA","NA","S151B648","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,467,44290418,43298548,0.0023976786,"rnaSeq",,,,
"BM_22_203","BM_22_203","HiSeq2500",7.3,"NA","NA","S114B394","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,203,44309613,42780431,0.007944263,"rnaSeq",,,,
"hB_RNA_16345","hB_RNA_16345","HiSeq2500",9.9,"NA","NA","E008C189","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,16345,44380428,43573685,0.0021533868,"rnaSeq",,,,
"hB_RNA_9206","hB_RNA_9206","HiSeq2500",6.6,"NA","NA","E2C014","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,9206,44415891,39931731,0.0052952874,"rnaSeq",,,,
"BM_10_659","BM_10_659","HiSeq2500",7.4,"NA","NA","S107B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,659,44420650,43310513,0.0033569678,"rnaSeq",,,,
"BM_36_527","BM_36_527","HiSeq2500",4.8,"NA","NA","P19B648","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,527,44432551,43411915,0.0025215656,"rnaSeq",,,,
"BM_22_37","BM_22_37","HiSeq2500",5.4,"NA","NA","S113B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,37,44447113,43597525,0.0021783805,"rnaSeq",,,,
"BM_36_540","BM_36_540","HiSeq2500",5.6,"NA","NA","P19B648","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,540,44489122,43628932,0.002120955,"rnaSeq",,,,
"BM_36_466","BM_36_466","HiSeq2500",7.6,"NA","NA","S151B648","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,466,44502376,43636565,0.0014081998,"rnaSeq",,,,
"BM_36_371","BM_36_371","HiSeq2500",5.8,"NA","NA","S110B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,371,44539043,43275345,0.005236931,"rnaSeq",,,,
"hB_RNA_16045","hB_RNA_16045","HiSeq2500",8.7,"NA","NA","E008C189","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,16045,44553915,43537968,0.004926275,"rnaSeq",,,,
"BM_36_370","BM_36_370","HiSeq2500",7.2,"NA","NA","S110B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,370,44558191,43559155,0.0035884304,"rnaSeq",,,,
"hB_RNA_13359","hB_RNA_13359","HiSeq2500",6.4,"NA","NA","P60C014","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,13359,44594686,42199521,0.059022047,"rnaSeq",,,,
"BM_36_437","BM_36_437","HiSeq2500",5.2,"NA","NA","S151B648","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,437,44634140,43804681,0.0013520245,"rnaSeq",,,,
"BM_10_746","BM_10_746","HiSeq2500",7.6,"NA","NA","S108B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,746,44815235,43724321,0.0026336145,"rnaSeq",,,,
"BM_36_335","BM_36_335","HiSeq2500",8.1,"NA","NA","S115B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,335,44839562,44196637,0.002317258,"rnaSeq",,,,
"BM_10_660","BM_10_660","HiSeq2500",8.2,"NA","NA","S107B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,660,44845295,43868006,0.0025867142,"rnaSeq",,,,
"hB_RNA_13512","hB_RNA_13512","HiSeq2500",6.5,"NA","NA","P60C014","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,13512,44856918,43499566,0.004384641,"rnaSeq",,,,
"hB_RNA_13458","hB_RNA_13458","HiSeq2500",6.8,"NA","NA","P60C014","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,13458,44942776,43787004,0.008149838,"rnaSeq",,,,
"BM_10_768","BM_10_768","HiSeq2500",6.5,"NA","NA","S109B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,768,44947782,43893619,0.0039030502,"rnaSeq",,,,
"hB_RNA_10392","hB_RNA_10392","HiSeq2500",8.4,"NA","NA","K77C014","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,10392,45037690,44313685,0.0050804624,"rnaSeq",,,,
"hB_RNA_12444","hB_RNA_12444","HiSeq2500",5.3,"NA","NA","P60C014","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,12444,45080420,43977015,0.0053440644,"rnaSeq",,,,
"BM_36_537","BM_36_537","HiSeq2500",5.2,"NA","NA","P19B648","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,537,45085752,44035724,0.0023875388,"rnaSeq",,,,
"BM_22_62","BM_22_62","HiSeq2500",5.1,"NA","NA","S113B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,62,45117901,44014859,0.0049161124,"rnaSeq",,,,
"BM_36_543","BM_36_543","HiSeq2500",6,"NA","NA","P19B648","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,543,45155995,44229687,0.0018672073,"rnaSeq",,,,
"BM_10_658","BM_10_658","HiSeq2500",6.7,"NA","NA","S107B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,658,45168501,44086933,0.0037969302,"rnaSeq",,,,
"BM_36_1107","BM_36_1107","HiSeq2500",6.4,"NA","NA","P19B648","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,1107,45360250,44395923,0.0015056788,"rnaSeq",,,,
"hB_RNA_11102","hB_RNA_11102","HiSeq2500",2.2,"NA","NA","K79C014","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,11102,45442340,44105977,0.0155242,"rnaSeq",,,,
"BM_10_607","BM_10_607","HiSeq2500",6.1,"NA","NA","S112B394","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,607,45550375,44144090,0.0018567832,"rnaSeq",,,,
"BM_36_419","BM_36_419","HiSeq2500",7.8,"NA","NA","S111B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,419,45611854,44841264,0.0010549658,"rnaSeq",,,,
"BM_36_465","BM_36_465","HiSeq2500",5.6,"NA","NA","S151B648","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,465,45639195,44754588,0.0029122154,"rnaSeq",,,,
"BM_36_538","BM_36_538","HiSeq2500",7.9,"NA","NA","P19B648","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,538,45652017,44888462,0.0016329363,"rnaSeq",,,,
"hB_RNA_13253","hB_RNA_13253","HiSeq2500",4.6,"NA","NA","P60C014","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,13253,45788505,43401584,0.008571254,"rnaSeq",,,,
"hB_RNA_13266","hB_RNA_13266","HiSeq2500",4.3,"NA","NA","P60C014","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,13266,45902653,43210152,0.0096675195,"rnaSeq",,,,
"BM_10_715","BM_10_715","HiSeq2500",7.3,"NA","NA","S108B355","rRNAdepletion","TruSeq","NA","NA","singleEnd",100,715,45907610,44876875,0.0027862233,"rnaSeq",,,,
