assay,specimenID,platform,platformLocation,RIN,rnaBatch,libraryBatch,sequencingBatch,libraryPrep,libraryPreparationMethod,libraryType,sampleBarcode,readLength,isStranded,readStrandOrigin,runType,totalReads,validBarcodeReads,numberCells,medianGenes,medianUMIs,dataContributionBatch
scrnaSeq,200805-B43-A_R7959406,HiSeqX,Broad,NA,200805-B43-A,200805-B43-A,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200805-B43-A_R7959406,Illumina NovaSeq 6000,NYGC,NA,200805-B43-A,200805-B43-A,HT35FDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200805-B43-A_R8781115,HiSeqX,Broad,NA,200805-B43-A,200805-B43-A,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200805-B43-A_R8781115,Illumina NovaSeq 6000,NYGC,NA,200805-B43-A,200805-B43-A,HT35FDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200805-B43-B_R1489314,HiSeqX,Broad,NA,200805-B43-B,200805-B43-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200805-B43-B_R1489314,Illumina NovaSeq 6000,NYGC,NA,200805-B43-B,200805-B43-B,HT35FDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200805-B43-B_R3740754,HiSeqX,Broad,NA,200805-B43-B,200805-B43-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200805-B43-B_R3740754,Illumina NovaSeq 6000,NYGC,NA,200805-B43-B,200805-B43-B,HT35FDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200805-B43-B_R5546461,HiSeqX,Broad,NA,200805-B43-B,200805-B43-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200805-B43-B_R5546461,Illumina NovaSeq 6000,NYGC,NA,200805-B43-B,200805-B43-B,HT35FDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200805-B43-B_R6108690,HiSeqX,Broad,NA,200805-B43-B,200805-B43-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200805-B43-B_R6108690,Illumina NovaSeq 6000,NYGC,NA,200805-B43-B,200805-B43-B,HT35FDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200805-B43-B_R6636386,HiSeqX,Broad,NA,200805-B43-B,200805-B43-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200805-B43-B_R6636386,Illumina NovaSeq 6000,NYGC,NA,200805-B43-B,200805-B43-B,HT35FDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200805-B43-B_R7551006,HiSeqX,Broad,NA,200805-B43-B,200805-B43-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200805-B43-B_R7551006,Illumina NovaSeq 6000,NYGC,NA,200805-B43-B,200805-B43-B,HT35FDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200805-B43-B_R7959406,HiSeqX,Broad,NA,200805-B43-B,200805-B43-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200805-B43-B_R7959406,Illumina NovaSeq 6000,NYGC,NA,200805-B43-B,200805-B43-B,HT35FDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200805-B43-B_R8781115,HiSeqX,Broad,NA,200805-B43-B,200805-B43-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200805-B43-B_R8781115,Illumina NovaSeq 6000,NYGC,NA,200805-B43-B,200805-B43-B,HT35FDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200806-B44-A_R1547566,HiSeqX,Broad,NA,200806-B44-A,200806-B44-A,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200806-B44-A_R1547566,Illumina NovaSeq 6000,NYGC,NA,200806-B44-A,200806-B44-A,HT35FDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200806-B44-A_R2881301,HiSeqX,Broad,NA,200806-B44-A,200806-B44-A,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200806-B44-A_R2881301,Illumina NovaSeq 6000,NYGC,NA,200806-B44-A,200806-B44-A,HT35FDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200806-B44-A_R6292415,HiSeqX,Broad,NA,200806-B44-A,200806-B44-A,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200806-B44-A_R6292415,Illumina NovaSeq 6000,NYGC,NA,200806-B44-A,200806-B44-A,HT35FDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200806-B44-A_R6319811,HiSeqX,Broad,NA,200806-B44-A,200806-B44-A,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200806-B44-A_R6319811,Illumina NovaSeq 6000,NYGC,NA,200806-B44-A,200806-B44-A,HT35FDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200806-B44-A_R7366225,HiSeqX,Broad,NA,200806-B44-A,200806-B44-A,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200806-B44-A_R7366225,Illumina NovaSeq 6000,NYGC,NA,200806-B44-A,200806-B44-A,HT35FDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200806-B44-A_R8608442,HiSeqX,Broad,NA,200806-B44-A,200806-B44-A,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200806-B44-A_R8608442,Illumina NovaSeq 6000,NYGC,NA,200806-B44-A,200806-B44-A,HT35FDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200806-B44-A_R9064073,HiSeqX,Broad,NA,200806-B44-A,200806-B44-A,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200806-B44-A_R9064073,Illumina NovaSeq 6000,NYGC,NA,200806-B44-A,200806-B44-A,HT35FDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200806-B44-A_R9566976,HiSeqX,Broad,NA,200806-B44-A,200806-B44-A,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200806-B44-A_R9566976,Illumina NovaSeq 6000,NYGC,NA,200806-B44-A,200806-B44-A,HT35FDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200806-B44-B_R1547566,HiSeqX,Broad,NA,200806-B44-B,200806-B44-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200806-B44-B_R1547566,Illumina NovaSeq 6000,NYGC,NA,200806-B44-B,200806-B44-B,HT35FDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200806-B44-B_R2881301,HiSeqX,Broad,NA,200806-B44-B,200806-B44-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200806-B44-B_R2881301,Illumina NovaSeq 6000,NYGC,NA,200806-B44-B,200806-B44-B,HT35FDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200806-B44-B_R6292415,HiSeqX,Broad,NA,200806-B44-B,200806-B44-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200806-B44-B_R6292415,Illumina NovaSeq 6000,NYGC,NA,200806-B44-B,200806-B44-B,HT35FDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200806-B44-B_R6319811,HiSeqX,Broad,NA,200806-B44-B,200806-B44-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200806-B44-B_R6319811,Illumina NovaSeq 6000,NYGC,NA,200806-B44-B,200806-B44-B,HT35FDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200806-B44-B_R7366225,HiSeqX,Broad,NA,200806-B44-B,200806-B44-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200806-B44-B_R7366225,Illumina NovaSeq 6000,NYGC,NA,200806-B44-B,200806-B44-B,HT35FDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200806-B44-B_R8608442,HiSeqX,Broad,NA,200806-B44-B,200806-B44-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200806-B44-B_R8608442,Illumina NovaSeq 6000,NYGC,NA,200806-B44-B,200806-B44-B,HT35FDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200806-B44-B_R9064073,HiSeqX,Broad,NA,200806-B44-B,200806-B44-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200806-B44-B_R9064073,Illumina NovaSeq 6000,NYGC,NA,200806-B44-B,200806-B44-B,HT35FDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200806-B44-B_R9566976,HiSeqX,Broad,NA,200806-B44-B,200806-B44-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200806-B44-B_R9566976,Illumina NovaSeq 6000,NYGC,NA,200806-B44-B,200806-B44-B,HT35FDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B45-A_R2166876,HiSeqX,Broad,NA,200810-B45-A,200810-B45-A,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B45-A_R2166876,Illumina NovaSeq 6000,NYGC,NA,200810-B45-A,200810-B45-A,HT35FDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B45-A_R3201576,HiSeqX,Broad,NA,200810-B45-A,200810-B45-A,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B45-A_R3201576,Illumina NovaSeq 6000,NYGC,NA,200810-B45-A,200810-B45-A,HT35FDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B45-A_R3927700,HiSeqX,Broad,NA,200810-B45-A,200810-B45-A,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B45-A_R3927700,Illumina NovaSeq 6000,NYGC,NA,200810-B45-A,200810-B45-A,HT35FDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B45-A_R4240155,HiSeqX,Broad,NA,200810-B45-A,200810-B45-A,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B45-A_R4240155,Illumina NovaSeq 6000,NYGC,NA,200810-B45-A,200810-B45-A,HT35FDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B45-A_R4937504,HiSeqX,Broad,NA,200810-B45-A,200810-B45-A,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B45-A_R4937504,Illumina NovaSeq 6000,NYGC,NA,200810-B45-A,200810-B45-A,HT35FDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B45-A_R7993799,HiSeqX,Broad,NA,200810-B45-A,200810-B45-A,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B45-A_R7993799,Illumina NovaSeq 6000,NYGC,NA,200810-B45-A,200810-B45-A,HT35FDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B45-A_R9393519,HiSeqX,Broad,NA,200810-B45-A,200810-B45-A,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B45-A_R9393519,Illumina NovaSeq 6000,NYGC,NA,200810-B45-A,200810-B45-A,HT35FDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B45-A_R9905342,HiSeqX,Broad,NA,200810-B45-A,200810-B45-A,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B45-A_R9905342,Illumina NovaSeq 6000,NYGC,NA,200810-B45-A,200810-B45-A,HT35FDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B45-B_R2166876,HiSeqX,Broad,NA,200810-B45-B,200810-B45-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B45-B_R2166876,Illumina NovaSeq 6000,NYGC,NA,200810-B45-B,200810-B45-B,HT35FDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B45-B_R3201576,HiSeqX,Broad,NA,200810-B45-B,200810-B45-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B45-B_R3201576,Illumina NovaSeq 6000,NYGC,NA,200810-B45-B,200810-B45-B,HT35FDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B45-B_R3927700,HiSeqX,Broad,NA,200810-B45-B,200810-B45-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B45-B_R3927700,Illumina NovaSeq 6000,NYGC,NA,200810-B45-B,200810-B45-B,HT35FDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B45-B_R4240155,HiSeqX,Broad,NA,200810-B45-B,200810-B45-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B45-B_R4240155,Illumina NovaSeq 6000,NYGC,NA,200810-B45-B,200810-B45-B,HT35FDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B45-B_R4937504,HiSeqX,Broad,NA,200810-B45-B,200810-B45-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B45-B_R4937504,Illumina NovaSeq 6000,NYGC,NA,200810-B45-B,200810-B45-B,HT35FDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B45-B_R7993799,HiSeqX,Broad,NA,200810-B45-B,200810-B45-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B45-B_R7993799,Illumina NovaSeq 6000,NYGC,NA,200810-B45-B,200810-B45-B,HT35FDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B45-B_R9393519,HiSeqX,Broad,NA,200810-B45-B,200810-B45-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B45-B_R9393519,Illumina NovaSeq 6000,NYGC,NA,200810-B45-B,200810-B45-B,HT35FDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B45-B_R9905342,HiSeqX,Broad,NA,200810-B45-B,200810-B45-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B45-B_R9905342,Illumina NovaSeq 6000,NYGC,NA,200810-B45-B,200810-B45-B,HT35FDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B46-A_R1327471,HiSeqX,Broad,NA,200810-B46-A,200810-B46-A,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B46-A_R1327471,Illumina NovaSeq 6000,NYGC,NA,200810-B46-A,200810-B46-A,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B46-A_R2237803,HiSeqX,Broad,NA,200810-B46-A,200810-B46-A,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B46-A_R2237803,Illumina NovaSeq 6000,NYGC,NA,200810-B46-A,200810-B46-A,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B46-A_R2347173,HiSeqX,Broad,NA,200810-B46-A,200810-B46-A,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B46-A_R2347173,Illumina NovaSeq 6000,NYGC,NA,200810-B46-A,200810-B46-A,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B46-A_R3341095,HiSeqX,Broad,NA,200810-B46-A,200810-B46-A,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B46-A_R3341095,Illumina NovaSeq 6000,NYGC,NA,200810-B46-A,200810-B46-A,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B46-A_R5573393,HiSeqX,Broad,NA,200810-B46-A,200810-B46-A,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B46-A_R5573393,Illumina NovaSeq 6000,NYGC,NA,200810-B46-A,200810-B46-A,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B46-A_R7950545,HiSeqX,Broad,NA,200810-B46-A,200810-B46-A,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B46-A_R7950545,Illumina NovaSeq 6000,NYGC,NA,200810-B46-A,200810-B46-A,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B46-A_R8724814,HiSeqX,Broad,NA,200810-B46-A,200810-B46-A,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B46-A_R8724814,Illumina NovaSeq 6000,NYGC,NA,200810-B46-A,200810-B46-A,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B46-A_R9649089,HiSeqX,Broad,NA,200810-B46-A,200810-B46-A,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B46-A_R9649089,Illumina NovaSeq 6000,NYGC,NA,200810-B46-A,200810-B46-A,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B46-B_R1327471,HiSeqX,Broad,NA,200810-B46-B,200810-B46-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B46-B_R1327471,Illumina NovaSeq 6000,NYGC,NA,200810-B46-B,200810-B46-B,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B46-B_R2237803,HiSeqX,Broad,NA,200810-B46-B,200810-B46-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B46-B_R2237803,Illumina NovaSeq 6000,NYGC,NA,200810-B46-B,200810-B46-B,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B46-B_R2347173,HiSeqX,Broad,NA,200810-B46-B,200810-B46-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B46-B_R2347173,Illumina NovaSeq 6000,NYGC,NA,200810-B46-B,200810-B46-B,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B46-B_R3341095,HiSeqX,Broad,NA,200810-B46-B,200810-B46-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B46-B_R3341095,Illumina NovaSeq 6000,NYGC,NA,200810-B46-B,200810-B46-B,HT2KNDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200810-B46-B_R5573393,HiSeqX,Broad,NA,200810-B46-B,200810-B46-B,H7C3GCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
